order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
1587,33,109,Rogan Josh,16-07-2025,16:04:57,Delivered,664.58
1588,915,14,Matar Paneer,21-10-2024,13:47:32,Cancelled,752.38
1589,193,191,Vada Pav,25-05-2025,05:15:56,Delivered,473.68
1590,663,165,Korma,27-11-2024,12:45:55,Cancelled,778.82
1591,312,108,Hyderabadi Biryani,02-05-2025,23:58:35,Cancelled,388.22
1592,56,46,Rajma Chawal,16-05-2025,23:46:24,Cancelled,747.24
1593,891,31,Rogan Josh,05-06-2025,14:12:23,Delivered,650.04
1594,333,117,Vada Pav,26-02-2025,05:57:50,Delivered,160.52
1595,320,177,Dhokla,04-11-2024,10:25:35,Cancelled,881.85
1596,857,47,Masala Dosa,30-01-2025,05:34:23,Delivered,916.88
1597,579,174,Hyderabadi Biryani,25-04-2025,19:20:34,Cancelled,145.06
1598,106,175,Litti Chokha,11-08-2024,06:11:08,Delivered,393.47
1599,973,92,Pav Bhaji,13-04-2025,09:03:59,Delivered,530.11
1600,213,97,Tandoori Chicken,04-12-2024,10:23:06,Delivered,218
1601,363,156,Chicken Tikka Masala,05-03-2025,14:37:29,Cancelled,941.2
1602,945,180,Kebabs,17-10-2024,14:10:20,Delivered,414.95
1603,978,155,Tandoori Chicken,18-08-2024,03:20:39,Cancelled,121.3
1604,662,88,Baingan Bharta,21-10-2024,04:22:16,Cancelled,188.29
1605,652,67,Masala Dosa,10-01-2025,08:28:45,Cancelled,412.4
1606,188,27,Korma,14-07-2025,14:00:15,Delivered,714.78
1607,854,165,Chole Bhature,22-09-2024,12:34:41,Cancelled,344.2
1608,687,59,Kadhi Pakora,31-10-2024,21:56:09,Delivered,927.53
1609,201,3,Appam with Stew,17-03-2025,22:38:50,Cancelled,634.12
1610,629,161,Kadhi Pakora,13-05-2025,14:30:52,Delivered,256.73
1611,337,53,Fish Curry,06-06-2025,11:35:49,Delivered,838.47
1612,519,153,Chole Bhature,26-08-2024,22:20:59,Delivered,804.85
1613,717,125,Tandoori Chicken,18-03-2025,00:22:56,Cancelled,573.42
1614,312,188,Vada Pav,25-05-2025,04:06:09,Delivered,868.53
1615,217,53,Chicken Tikka Masala,26-04-2025,23:31:38,Delivered,758.03
1616,257,197,Appam with Stew,10-07-2025,04:30:36,Cancelled,719.19
1617,184,41,Tandoori Chicken,26-06-2025,23:36:58,Delivered,901.2
1618,414,59,Palak Paneer,09-11-2024,03:49:23,Delivered,535.95
1619,523,96,Chicken Tikka Masala,14-11-2024,13:55:07,Delivered,534.84
1620,532,114,Tandoori Chicken,30-11-2024,22:06:34,Cancelled,176.1
1621,75,110,Chicken Tikka Masala,04-08-2024,14:28:37,Delivered,801.37
1622,869,200,Chicken Tikka Masala,08-12-2024,10:36:21,Delivered,682.7
1623,330,143,Matar Paneer,21-06-2025,16:17:50,Cancelled,802.65
1624,848,14,Pav Bhaji,08-01-2025,03:37:04,Cancelled,162.82
1625,136,141,Pesarattu,12-09-2024,19:26:39,Delivered,124.16
1626,540,26,Chole Bhature,12-06-2025,22:03:38,Cancelled,909.33
1627,515,58,Vada Pav,04-12-2024,14:27:27,Delivered,324.95
1628,434,170,Rajma Chawal,07-10-2024,11:37:34,Delivered,221.58
1629,197,154,Hyderabadi Biryani,04-04-2025,20:39:03,Delivered,412.67
1630,827,180,Butter Chicken,22-02-2025,21:54:11,Delivered,120.78
1631,460,59,Appam with Stew,18-08-2024,13:54:08,Delivered,424.17
1632,920,194,Biryani,25-10-2024,09:55:14,Delivered,323.08
1633,557,14,Kebabs,28-03-2025,00:44:38,Delivered,442.57
1634,764,196,Baingan Bharta,28-11-2024,10:34:40,Delivered,768.8
1635,328,27,Fish Curry,22-01-2025,21:47:23,Delivered,630.2
1636,17,120,Rogan Josh,16-01-2025,17:38:46,Delivered,842.96
1637,344,22,Pav Bhaji,09-06-2025,23:13:25,Delivered,958.69
1638,347,72,Appam with Stew,12-12-2024,20:55:12,Delivered,230.61
1639,703,200,Appam with Stew,13-02-2025,00:32:22,Cancelled,647.68
1640,108,108,Kadhi Pakora,01-11-2024,12:29:22,Cancelled,246.68
1641,700,147,Idli Sambhar,21-09-2024,20:09:15,Delivered,629.96
1642,249,175,Vada Pav,22-06-2025,22:58:08,Delivered,129.44
1643,488,22,Aloo Paratha,26-11-2024,04:52:40,Cancelled,825.42
1644,243,97,Appam with Stew,18-08-2024,10:07:25,Delivered,294.69
1645,307,151,Pesarattu,11-12-2024,01:52:24,Delivered,791.94
1646,205,164,Rajma Chawal,09-04-2025,19:30:22,Delivered,510.84
1647,552,157,Palak Paneer,25-10-2024,22:44:51,Delivered,890.35
1648,142,93,Aloo Paratha,03-01-2025,00:55:14,Delivered,589.86
1649,780,101,Pesarattu,09-03-2025,14:42:39,Delivered,973.37
1650,562,108,Kebabs,27-07-2024,23:55:04,Cancelled,932.58
1651,314,2,Tandoori Chicken,19-01-2025,01:23:39,Delivered,929.47
1652,283,2,Rogan Josh,03-11-2024,13:43:16,Delivered,867.61
1653,632,180,Tandoori Chicken,25-01-2025,09:15:32,Cancelled,748.51
1654,95,109,Appam with Stew,01-07-2025,03:55:30,Cancelled,862.55
1655,297,43,Baingan Bharta,01-07-2025,17:18:35,Delivered,826.72
1656,64,70,Pesarattu,06-09-2024,06:01:31,Delivered,581.6
1657,355,149,Tandoori Chicken,30-06-2025,13:22:56,Delivered,435.87
1658,823,193,Masala Dosa,04-06-2025,02:56:51,Delivered,146.31
1659,564,198,Rajma Chawal,23-09-2024,12:41:20,Cancelled,731.8
1660,841,120,Idli Sambhar,10-05-2025,01:57:38,Delivered,962.69
1661,722,37,Tandoori Chicken,19-09-2024,19:27:02,Delivered,352.63
1662,742,171,Kadhi Pakora,01-05-2025,11:39:08,Delivered,243.57
1663,647,182,Masala Dosa,03-06-2025,15:44:54,Delivered,681.64
1664,268,21,Kadhi Pakora,22-11-2024,00:47:05,Delivered,154.2
1665,871,177,Palak Paneer,26-08-2024,07:57:12,Delivered,627.74
1666,355,84,Hyderabadi Biryani,20-09-2024,12:19:39,Delivered,800.98
1667,73,79,Paneer Tikka,21-12-2024,05:27:24,Cancelled,321.12
1668,513,133,Paneer Tikka,06-09-2024,23:39:26,Cancelled,317.06
1669,746,181,Aloo Paratha,18-04-2025,04:11:55,Cancelled,135.19
1670,487,31,Idli Sambhar,17-07-2025,18:40:52,Cancelled,968.87
1671,476,184,Rogan Josh,13-05-2025,07:21:23,Cancelled,308.37
1672,220,106,Aloo Paratha,22-10-2024,05:47:49,Delivered,946.91
1673,873,55,Chole Bhature,17-02-2025,05:45:27,Delivered,428.26
1674,277,80,Tandoori Chicken,16-02-2025,23:01:36,Delivered,382.07
1675,589,164,Dhokla,17-05-2025,00:33:15,Cancelled,120.57
1676,975,193,Palak Paneer,13-06-2025,15:07:18,Delivered,939.83
1677,266,26,Kebabs,21-03-2025,02:20:40,Delivered,702.33
1678,962,60,Baingan Bharta,10-02-2025,00:34:48,Cancelled,791.43
1679,984,50,Kebabs,15-01-2025,16:23:48,Delivered,413.98
1680,86,21,Vada Pav,10-07-2025,23:55:23,Delivered,719.05
1681,26,78,Rogan Josh,16-04-2025,19:51:17,Delivered,344.82
1682,574,120,Chole Bhature,10-07-2025,15:27:40,Delivered,286.79
1683,724,117,Chicken Tikka Masala,22-03-2025,11:58:39,Cancelled,388.43
1684,176,177,Palak Paneer,19-09-2024,07:19:19,Cancelled,927.4
1685,164,136,Fish Curry,12-04-2025,17:03:02,Delivered,850.05
1686,39,22,Hyderabadi Biryani,02-11-2024,08:43:33,Delivered,838.72
1687,836,59,Appam with Stew,29-04-2025,08:37:50,Delivered,235.12
1688,555,26,Fish Curry,03-06-2025,20:56:42,Cancelled,650.88
1689,70,155,Rajma Chawal,20-08-2024,13:00:40,Delivered,383.9
1690,262,43,Tandoori Chicken,30-12-2024,00:39:15,Cancelled,346.46
1691,150,85,Idli Sambhar,31-07-2024,14:46:58,Delivered,349.14
1692,564,51,Chicken Tikka Masala,04-11-2024,21:22:58,Delivered,901.81
1693,468,132,Litti Chokha,28-07-2024,06:35:59,Cancelled,560.37
1694,405,85,Matar Paneer,05-07-2025,02:34:22,Delivered,565.79
1695,81,2,Rajma Chawal,19-02-2025,11:43:34,Delivered,621.73
1696,806,40,Masala Dosa,02-06-2025,21:45:48,Delivered,959.42
1697,71,39,Pav Bhaji,02-07-2025,02:29:01,Delivered,403.45
1698,847,24,Appam with Stew,08-09-2024,23:03:03,Delivered,843.52
1699,141,70,Chicken Tikka Masala,19-01-2025,10:23:30,Delivered,845.72
1700,697,30,Chicken Tikka Masala,03-02-2025,08:44:27,Cancelled,669.86
1701,932,21,Vada Pav,24-06-2025,08:48:57,Delivered,286.29
1702,889,50,Palak Paneer,16-11-2024,21:32:29,Delivered,898.31
1703,512,38,Idli Sambhar,26-07-2025,05:19:38,Cancelled,642.86
1704,516,190,Pesarattu,19-07-2025,21:06:39,Delivered,267.75
1705,973,111,Idli Sambhar,03-12-2024,10:49:25,Cancelled,913.54
1706,599,136,Litti Chokha,13-05-2025,16:46:05,Delivered,827
1707,759,65,Paneer Tikka,05-05-2025,02:03:59,Delivered,318.54
1708,894,81,Baingan Bharta,22-12-2024,23:52:52,Delivered,500.3
1709,23,77,Kadhi Pakora,24-11-2024,20:23:25,Cancelled,252.49
1710,150,80,Masala Dosa,16-11-2024,21:25:17,Delivered,736.92
1711,54,32,Dhokla,18-09-2024,18:47:13,Delivered,601.67
1712,630,170,Vada Pav,15-06-2025,15:21:08,Cancelled,532.66
1713,173,84,Butter Chicken,19-06-2025,07:14:57,Cancelled,441.77
1714,508,41,Matar Paneer,12-02-2025,19:36:31,Cancelled,128.53
1715,598,95,Butter Chicken,14-04-2025,21:27:30,Delivered,950.03
1716,528,188,Chole Bhature,25-06-2025,06:22:59,Delivered,698.73
1717,928,115,Baingan Bharta,10-02-2025,08:28:23,Cancelled,692.7
1718,728,128,Chicken Tikka Masala,31-08-2024,17:24:26,Delivered,201.04
1719,769,198,Rajma Chawal,20-01-2025,06:05:19,Cancelled,468.54
1720,376,116,Pesarattu,23-08-2024,17:27:34,Delivered,770.18
1721,150,3,Tandoori Chicken,10-11-2024,03:44:45,Delivered,817.57
1722,793,169,Biryani,11-03-2025,07:21:41,Delivered,357.59
1723,496,106,Pesarattu,22-07-2025,06:17:56,Delivered,812.41
1724,144,15,Chicken Tikka Masala,17-11-2024,07:34:23,Delivered,763.76
1725,304,115,Pesarattu,17-08-2024,08:35:41,Delivered,793.23
1726,415,175,Tandoori Chicken,28-11-2024,06:12:42,Cancelled,194.51
1727,152,156,Chicken Tikka Masala,29-12-2024,06:27:48,Cancelled,969.62
1728,459,193,Kebabs,21-08-2024,08:37:53,Delivered,877.94
1729,748,142,Aloo Paratha,27-10-2024,02:15:11,Cancelled,390.76
1730,144,196,Idli Sambhar,09-06-2025,07:25:36,Cancelled,265.4
1731,903,45,Paneer Tikka,15-08-2024,22:47:51,Delivered,378.02
1732,98,87,Paneer Tikka,12-07-2025,13:56:07,Delivered,548.82
1733,86,62,Baingan Bharta,02-07-2025,10:47:02,Delivered,614.99
1734,814,153,Litti Chokha,23-10-2024,06:22:17,Delivered,179.74
1735,430,28,Chole Bhature,05-12-2024,15:09:01,Delivered,640.97
1736,81,186,Pav Bhaji,29-12-2024,13:51:02,Delivered,715.89
1737,937,96,Pesarattu,10-12-2024,01:09:21,Delivered,780.46
1738,846,10,Palak Paneer,01-04-2025,15:32:44,Delivered,512.21
1739,845,150,Kebabs,29-03-2025,06:33:16,Delivered,801.92
1740,973,160,Rajma Chawal,01-04-2025,21:36:16,Delivered,988.87
1741,810,30,Baingan Bharta,05-04-2025,08:03:01,Delivered,700.54
1742,807,121,Kadhi Pakora,04-11-2024,19:33:21,Cancelled,970.17
1743,840,95,Aloo Paratha,15-08-2024,11:05:02,Delivered,994.52
1744,804,62,Rajma Chawal,28-03-2025,08:45:06,Delivered,178.49
1745,460,104,Korma,22-10-2024,02:14:48,Delivered,646.21
1746,777,123,Chicken Tikka Masala,21-08-2024,00:54:33,Delivered,604.76
1747,326,83,Appam with Stew,10-10-2024,04:17:05,Cancelled,369.6
1748,792,74,Palak Paneer,20-08-2024,17:35:05,Delivered,479.25
1749,598,42,Fish Curry,07-02-2025,11:34:59,Cancelled,246.84
1750,977,64,Pesarattu,06-05-2025,22:55:07,Delivered,663.03
1751,115,166,Pesarattu,06-06-2025,12:47:12,Cancelled,736.13
1752,292,56,Palak Paneer,13-02-2025,06:48:29,Cancelled,961.32
1753,434,25,Dhokla,10-11-2024,06:31:12,Delivered,443.83
1754,37,60,Rajma Chawal,15-01-2025,21:15:06,Cancelled,509.97
1755,267,39,Chicken Tikka Masala,09-09-2024,01:16:32,Cancelled,326.52
1756,731,42,Hyderabadi Biryani,29-08-2024,00:38:47,Delivered,371.78
1757,909,169,Kebabs,26-05-2025,07:10:04,Delivered,317.41
1758,12,40,Matar Paneer,18-02-2025,05:35:06,Cancelled,267.37
1759,881,131,Pesarattu,24-12-2024,19:42:42,Delivered,591.16
1760,222,25,Appam with Stew,27-12-2024,21:36:16,Delivered,357.28
1761,101,182,Idli Sambhar,06-08-2024,03:32:30,Delivered,478.68
1762,880,21,Paneer Tikka,01-02-2025,10:35:23,Cancelled,525.94
1763,288,148,Chicken Tikka Masala,14-09-2024,00:58:04,Delivered,713.93
1764,270,169,Vada Pav,23-02-2025,09:20:00,Cancelled,622.08
1765,591,136,Palak Paneer,07-12-2024,15:53:24,Delivered,372.88
1766,765,48,Vada Pav,05-04-2025,18:57:05,Delivered,488.88
1767,160,125,Palak Paneer,09-10-2024,22:22:01,Delivered,305.29
1768,630,17,Palak Paneer,31-03-2025,09:53:41,Delivered,671.92
1769,157,81,Chicken Tikka Masala,14-10-2024,21:05:23,Cancelled,459.4
1770,586,156,Masala Dosa,23-05-2025,20:26:27,Delivered,994.44
1771,508,170,Korma,14-07-2025,19:43:27,Delivered,503.95
1772,190,188,Tandoori Chicken,17-01-2025,21:40:06,Delivered,145.71
1773,524,42,Butter Chicken,15-02-2025,14:23:05,Delivered,493.24
1774,161,98,Korma,25-04-2025,22:18:19,Delivered,266.38
1775,589,69,Pesarattu,23-04-2025,23:30:47,Delivered,445.88
1776,34,50,Litti Chokha,08-05-2025,17:18:01,Cancelled,598.6
1777,765,145,Vada Pav,17-05-2025,21:33:41,Delivered,130.68
1778,728,91,Appam with Stew,04-04-2025,02:27:41,Delivered,620.18
1779,595,187,Pav Bhaji,08-03-2025,17:24:41,Cancelled,448.97
1780,543,118,Chole Bhature,04-08-2024,17:09:56,Delivered,726.59
1781,824,115,Litti Chokha,27-09-2024,22:34:34,Delivered,920.18
1782,887,88,Biryani,20-09-2024,15:00:54,Delivered,436.81
1783,248,37,Hyderabadi Biryani,26-03-2025,15:19:13,Cancelled,353.3
1784,687,126,Palak Paneer,22-02-2025,18:41:50,Delivered,381.83
1785,74,138,Pav Bhaji,11-10-2024,02:37:14,Delivered,314.4
1786,946,171,Chicken Tikka Masala,24-10-2024,05:41:35,Cancelled,794.98
1787,272,177,Appam with Stew,20-12-2024,09:05:10,Delivered,693.29
1788,443,98,Chicken Tikka Masala,16-10-2024,12:01:59,Delivered,683.35
1789,562,147,Masala Dosa,31-01-2025,20:36:31,Delivered,611.49
1790,751,71,Palak Paneer,09-09-2024,11:16:17,Delivered,492.85
1791,405,192,Appam with Stew,27-02-2025,03:22:17,Delivered,461.68
1792,776,104,Pav Bhaji,29-11-2024,07:30:45,Delivered,912.02
1793,703,193,Paneer Tikka,19-08-2024,16:24:03,Delivered,727.15
1794,532,69,Pav Bhaji,14-03-2025,06:15:27,Delivered,697.91
1795,534,155,Aloo Paratha,11-02-2025,22:44:45,Cancelled,343.13
1796,672,35,Litti Chokha,27-06-2025,20:49:24,Cancelled,216.56
1797,939,60,Rajma Chawal,30-06-2025,11:32:22,Delivered,974.98
1798,726,112,Pav Bhaji,12-06-2025,18:17:25,Delivered,286.57
1799,947,183,Matar Paneer,03-04-2025,01:47:09,Delivered,723.47
1800,968,107,Baingan Bharta,01-06-2025,14:45:31,Delivered,571.28
1801,113,89,Butter Chicken,13-12-2024,10:21:51,Delivered,533.71
1802,916,117,Kebabs,10-02-2025,20:28:33,Delivered,978.44
1803,241,192,Idli Sambhar,28-03-2025,21:59:54,Delivered,306.03
1804,4,196,Pav Bhaji,18-09-2024,15:19:20,Delivered,444.34
1805,717,49,Kebabs,17-02-2025,15:50:07,Cancelled,228.32
1806,178,192,Baingan Bharta,20-07-2025,00:33:17,Cancelled,164.6
1807,13,70,Aloo Paratha,02-11-2024,18:56:48,Delivered,433.93
1808,341,128,Dhokla,31-07-2024,01:57:17,Cancelled,888.8
1809,239,57,Rogan Josh,21-05-2025,05:26:34,Cancelled,301.6
1810,571,52,Rogan Josh,01-02-2025,14:47:43,Delivered,710.44
1811,119,124,Pav Bhaji,05-10-2024,11:02:28,Delivered,880.02
1812,196,184,Chicken Tikka Masala,15-11-2024,17:55:11,Delivered,548.76
1813,684,194,Idli Sambhar,09-08-2024,07:26:46,Cancelled,554.91
1814,357,92,Butter Chicken,23-02-2025,11:11:46,Delivered,829.27
1815,726,153,Paneer Tikka,14-02-2025,20:47:35,Cancelled,348.42
1816,744,118,Appam with Stew,21-08-2024,13:23:39,Cancelled,879.06
1817,715,16,Pav Bhaji,27-07-2024,20:18:31,Delivered,703.54
1818,562,3,Appam with Stew,25-01-2025,06:31:15,Cancelled,969.93
1819,381,43,Biryani,08-02-2025,18:13:55,Delivered,513.34
1820,218,176,Aloo Paratha,15-07-2025,21:32:14,Delivered,967.11
1821,920,125,Kebabs,24-11-2024,07:37:07,Delivered,511.61
1822,309,181,Butter Chicken,25-05-2025,12:00:44,Delivered,625.37
1823,832,73,Vada Pav,15-05-2025,08:08:30,Delivered,981.08
1824,427,76,Kebabs,09-12-2024,21:19:44,Cancelled,439.91
1825,816,119,Butter Chicken,09-02-2025,12:36:44,Cancelled,883.92
1826,168,185,Chicken Tikka Masala,12-12-2024,00:25:54,Delivered,381.49
1827,499,52,Paneer Tikka,23-02-2025,05:32:59,Delivered,916.7
1828,199,24,Chicken Tikka Masala,02-12-2024,23:58:43,Delivered,114.35
1829,63,91,Chole Bhature,31-01-2025,19:44:06,Delivered,930.27
1830,886,109,Pav Bhaji,19-07-2025,05:12:50,Cancelled,870.82
1831,190,74,Appam with Stew,28-08-2024,15:47:54,Cancelled,236.01
1832,223,92,Masala Dosa,16-02-2025,06:54:54,Delivered,575.4
1833,611,128,Vada Pav,27-03-2025,18:13:05,Cancelled,481.87
1834,626,196,Dhokla,04-05-2025,09:10:18,Delivered,167.87
1835,335,151,Dhokla,22-03-2025,07:13:20,Delivered,806.03
1836,258,177,Litti Chokha,17-07-2025,23:36:43,Cancelled,662.21
1837,860,99,Rajma Chawal,25-07-2025,20:42:26,Cancelled,235.51
1838,887,72,Kebabs,23-03-2025,09:38:48,Delivered,677.59
1839,947,104,Tandoori Chicken,22-02-2025,22:34:45,Delivered,225.41
1840,719,71,Vada Pav,11-01-2025,07:13:02,Cancelled,550.49
1841,652,74,Appam with Stew,26-10-2024,23:41:40,Delivered,572.25
1842,463,155,Palak Paneer,14-03-2025,16:37:11,Delivered,567.4
1843,24,29,Baingan Bharta,20-02-2025,15:54:36,Delivered,168.68
1844,907,110,Chicken Tikka Masala,12-10-2024,23:23:43,Delivered,349.41
1845,198,104,Pesarattu,16-10-2024,10:16:43,Delivered,457.26
1846,95,85,Fish Curry,03-10-2024,16:26:33,Delivered,634.43
1847,695,68,Appam with Stew,04-08-2024,11:37:30,Delivered,506.15
1848,950,158,Korma,10-04-2025,18:38:47,Cancelled,155.39
1849,331,166,Chicken Tikka Masala,14-10-2024,05:44:20,Delivered,860.02
1850,909,33,Biryani,31-01-2025,19:13:19,Cancelled,533.23
1851,449,11,Paneer Tikka,16-05-2025,07:41:48,Delivered,689.19
1852,18,119,Pav Bhaji,31-07-2024,14:34:43,Delivered,642.95
1853,786,114,Fish Curry,04-04-2025,18:11:56,Delivered,895.96
1854,250,87,Hyderabadi Biryani,10-07-2025,09:56:56,Delivered,856.48
1855,720,129,Biryani,11-12-2024,13:14:06,Cancelled,931.78
1856,604,64,Kadhi Pakora,15-11-2024,01:21:18,Delivered,482.71
1857,914,123,Biryani,07-04-2025,03:36:10,Delivered,358.04
1858,406,78,Litti Chokha,02-07-2025,15:10:30,Delivered,321.31
1859,888,175,Butter Chicken,26-07-2025,08:15:08,Delivered,845.99
1860,732,6,Biryani,11-05-2025,11:05:43,Delivered,907.06
1861,175,124,Baingan Bharta,15-08-2024,01:45:15,Delivered,412.33
1862,289,20,Masala Dosa,04-09-2024,13:29:55,Delivered,595.09
1863,430,167,Hyderabadi Biryani,17-04-2025,00:29:06,Delivered,892.68
1864,583,194,Vada Pav,31-01-2025,04:50:36,Cancelled,262.03
1865,856,187,Pesarattu,20-05-2025,00:03:29,Delivered,703.72
1866,348,47,Chole Bhature,15-03-2025,05:08:57,Delivered,966.1
1867,68,66,Tandoori Chicken,28-05-2025,17:48:18,Delivered,240.84
1868,697,62,Aloo Paratha,06-12-2024,03:51:02,Delivered,348.75
1869,799,1,Fish Curry,04-03-2025,21:11:09,Delivered,191.67
1870,904,183,Palak Paneer,07-02-2025,07:37:10,Delivered,415.05
1871,6,172,Pesarattu,13-09-2024,22:16:12,Cancelled,455.11
1872,539,72,Palak Paneer,10-02-2025,19:18:04,Delivered,914.14
1873,711,74,Chole Bhature,20-01-2025,20:25:07,Cancelled,440.94
1874,364,43,Matar Paneer,23-09-2024,10:49:31,Delivered,298.57
1875,961,161,Chole Bhature,20-12-2024,10:22:02,Delivered,939.88
1876,156,3,Pesarattu,15-07-2025,18:10:06,Cancelled,592.49
1877,702,171,Butter Chicken,03-05-2025,13:41:21,Delivered,809.41
1878,732,25,Dhokla,02-11-2024,04:40:56,Delivered,918.87
1879,102,32,Masala Dosa,28-09-2024,10:03:09,Delivered,407.52
1880,113,144,Biryani,04-04-2025,02:49:29,Cancelled,838.43
1881,166,46,Palak Paneer,08-11-2024,05:35:37,Delivered,157.61
1882,630,115,Pav Bhaji,10-11-2024,21:49:55,Delivered,365.88
1883,634,11,Baingan Bharta,13-11-2024,07:33:15,Delivered,808.62
1884,148,17,Butter Chicken,17-03-2025,08:03:15,Delivered,506.86
1885,701,48,Paneer Tikka,23-06-2025,12:38:32,Delivered,474.37
1886,795,32,Tandoori Chicken,10-09-2024,20:13:07,Delivered,604.49
1887,900,24,Dhokla,05-10-2024,15:07:22,Cancelled,201.52
1888,721,58,Dhokla,04-01-2025,13:18:07,Cancelled,820.65
1889,694,197,Pav Bhaji,11-08-2024,14:15:08,Cancelled,728.81
1890,508,200,Dhokla,30-03-2025,01:51:56,Delivered,279.82
1891,94,44,Paneer Tikka,01-10-2024,12:45:49,Delivered,360.82
1892,553,74,Korma,27-09-2024,12:10:03,Delivered,105.85
1893,80,122,Rogan Josh,30-10-2024,08:13:15,Delivered,458.41
1894,134,53,Aloo Paratha,13-04-2025,05:44:59,Cancelled,217.81
1895,979,116,Dhokla,07-12-2024,01:14:06,Delivered,413.22
1896,134,118,Litti Chokha,15-03-2025,00:19:53,Delivered,486.37
1897,795,39,Hyderabadi Biryani,17-10-2024,23:23:10,Cancelled,352.08
1898,212,109,Biryani,07-07-2025,04:15:01,Delivered,378.84
1899,247,111,Aloo Paratha,29-04-2025,21:44:23,Delivered,219.66
1900,247,149,Matar Paneer,21-03-2025,16:37:19,Delivered,273.04
1901,271,105,Masala Dosa,29-09-2024,04:34:25,Cancelled,224.27
1902,826,52,Masala Dosa,01-12-2024,19:58:54,Delivered,621.13
1903,305,155,Appam with Stew,05-08-2024,06:31:07,Delivered,869.36
1904,462,144,Matar Paneer,23-04-2025,06:55:18,Delivered,304.86
1905,915,117,Kebabs,10-08-2024,20:01:17,Delivered,851.63
1906,366,112,Masala Dosa,05-03-2025,04:29:24,Delivered,294.02
1907,130,80,Tandoori Chicken,08-10-2024,06:25:16,Cancelled,150.82
1908,212,47,Paneer Tikka,06-09-2024,10:41:11,Delivered,153.36
1909,943,150,Paneer Tikka,25-04-2025,11:11:58,Delivered,219.36
1910,501,54,Baingan Bharta,25-06-2025,20:16:49,Delivered,497.12
1911,253,89,Idli Sambhar,15-08-2024,05:03:29,Delivered,700.65
1912,359,58,Palak Paneer,09-07-2025,02:08:14,Delivered,437.15
1913,27,145,Masala Dosa,11-01-2025,16:53:26,Cancelled,990.67
1914,244,70,Korma,06-02-2025,09:09:40,Delivered,267.97
1915,528,199,Fish Curry,12-10-2024,12:41:41,Cancelled,172.02
1916,354,145,Pav Bhaji,26-01-2025,06:18:09,Cancelled,696.21
1917,499,158,Matar Paneer,05-03-2025,02:36:21,Delivered,109.68
1918,274,187,Matar Paneer,01-05-2025,21:30:36,Cancelled,293.1
1919,947,139,Rogan Josh,06-08-2024,06:54:25,Delivered,849.02
1920,402,96,Matar Paneer,16-11-2024,19:04:15,Delivered,804.31
1921,716,178,Matar Paneer,26-03-2025,09:11:01,Cancelled,884.33
1922,323,76,Idli Sambhar,07-11-2024,07:58:10,Delivered,179.06
1923,54,18,Tandoori Chicken,12-08-2024,15:02:57,Delivered,882.48
1924,706,151,Dhokla,30-11-2024,20:08:29,Cancelled,526.71
1925,194,11,Pav Bhaji,20-06-2025,04:35:20,Delivered,320.31
1926,532,122,Fish Curry,19-06-2025,14:56:36,Delivered,826.17
1927,211,19,Matar Paneer,30-08-2024,17:56:49,Cancelled,811.23
1928,740,22,Kebabs,09-05-2025,11:53:42,Delivered,690.37
1929,733,134,Rogan Josh,12-03-2025,01:26:31,Delivered,185.45
1930,18,173,Fish Curry,16-04-2025,08:44:58,Delivered,895.6
